sample_id,replan_conversion_ok,status,run_position,track_c_status,schema_valid,parse_error,conversion_errors,skill_sequence,updated_at
Spatial/select_chemistry_tube_spatial/example27,True,completed,1881,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:10:55
Spatial/select_chemistry_tube_spatial/example28,True,completed,1882,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:10:57
Spatial/select_chemistry_tube_spatial/example29,True,completed,1883,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:10:59
Spatial/select_chemistry_tube_spatial/example30,True,completed,1884,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:11:00
Spatial/select_chemistry_tube_spatial/example31,False,completed,1885,C1_qwen_guided_condition_failure,True,,step0:unmapped_component:7,pick>place,2026-05-28 10:11:02
Spatial/select_chemistry_tube_spatial/example32,True,completed,1886,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:11:04
Spatial/select_chemistry_tube_spatial/example33,True,completed,1887,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:11:06
Spatial/select_chemistry_tube_spatial/example34,True,completed,1888,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:11:07
Spatial/select_chemistry_tube_spatial/example35,True,completed,1889,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:11:09
Spatial/select_chemistry_tube_spatial/example36,False,completed,1890,C1_qwen_guided_condition_failure,True,,step0:unmapped_component:6,pick>place,2026-05-28 10:11:10
Spatial/select_chemistry_tube_spatial/example38,True,completed,1892,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:11:12
Spatial/select_chemistry_tube_spatial/example40,True,completed,1894,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:11:14
Spatial/select_chemistry_tube_spatial/example42,True,completed,1896,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:11:16
Spatial/select_chemistry_tube_spatial/example43,True,completed,1897,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:11:18
Spatial/select_chemistry_tube_spatial/example44,True,completed,1898,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:11:19
Spatial/select_chemistry_tube_spatial/example45,False,completed,1899,C1_qwen_guided_condition_failure,False,,sequence_missing_or_empty,,2026-05-28 10:11:21
Spatial/select_chemistry_tube_spatial/example47,True,completed,1901,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:11:23
Spatial/select_chemistry_tube_spatial/example48,True,completed,1902,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:11:24
Spatial/select_chemistry_tube_spatial/example49,True,completed,1903,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:11:26
Spatial/select_chemistry_tube_spatial/example50,False,completed,1904,C1_qwen_guided_condition_failure,True,,step0:unmapped_component:chemistry_tube_1,pick>place,2026-05-28 10:11:28
Spatial/select_chemistry_tube_spatial/example51,False,completed,1905,C1_qwen_guided_condition_failure,True,,step0:unmapped_component:7,pick>place,2026-05-28 10:11:30
Spatial/select_chemistry_tube_spatial/example52,True,completed,1906,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:11:32
Spatial/select_chemistry_tube_spatial/example53,True,completed,1907,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:11:34
Spatial/select_chemistry_tube_spatial/example55,True,completed,1909,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:11:37
Spatial/select_chemistry_tube_spatial/example56,True,completed,1910,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:11:40
Spatial/select_chemistry_tube_spatial/example60,True,completed,1913,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:11:43
Spatial/select_chemistry_tube_spatial/example62,True,completed,1915,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:11:45
Spatial/select_chemistry_tube_spatial/example63,True,completed,1916,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:11:47
Spatial/select_chemistry_tube_spatial/example64,True,completed,1917,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:11:50
Spatial/select_chemistry_tube_spatial/example67,True,completed,1920,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:11:52
Spatial/select_chemistry_tube_spatial/example68,False,completed,1921,C1_qwen_guided_condition_failure,False,,sequence_missing_or_empty,,2026-05-28 10:11:54
Spatial/select_book_spatial/example88,True,completed,1922,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:11:55
Spatial/select_chemistry_tube_spatial/example70,True,completed,1923,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:11:57
Spatial/select_chemistry_tube_spatial/example69,True,completed,1924,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:11:59
Spatial/select_chemistry_tube_spatial/example74,True,completed,1928,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:12:00
Spatial/select_chemistry_tube_spatial/example76,True,completed,1929,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:12:02
Spatial/select_chemistry_tube_spatial/example79,True,completed,1932,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:12:03
Spatial/select_chemistry_tube_spatial/example80,True,completed,1933,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:12:05
Spatial/select_chemistry_tube_spatial/example82,True,completed,1934,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:12:07
Spatial/select_chemistry_tube_spatial/example84,True,completed,1936,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:12:08
Spatial/select_chemistry_tube_spatial/example86,True,completed,1937,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:12:10
Spatial/select_chemistry_tube_spatial/example87,True,completed,1938,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:12:12
Spatial/select_chemistry_tube_spatial/example88,True,completed,1939,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:12:13
Spatial/select_chemistry_tube_spatial/example90,True,completed,1941,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:12:15
Spatial/select_chemistry_tube_spatial/example91,True,completed,1942,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:12:16
Spatial/select_chemistry_tube_spatial/example92,True,completed,1943,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:12:18
Spatial/select_chemistry_tube_spatial/example94,True,completed,1945,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:12:19
Spatial/select_chemistry_tube_spatial/example96,True,completed,1946,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:12:21
Spatial/select_chemistry_tube_spatial/example97,True,completed,1947,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:12:23
Spatial/select_chemistry_tube_spatial/example98,True,completed,1948,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:12:25
Spatial/select_chemistry_tube_spatial/example99,True,completed,1949,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:12:27
Spatial/select_poker_spatial/example2,True,completed,1952,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:12:30
Spatial/select_poker_spatial/example3,True,completed,1953,C1_qwen_guided_condition_failure,True,,,pick,2026-05-28 10:12:33
Spatial/select_poker_spatial/example4,True,completed,1954,C1_qwen_guided_condition_failure,True,,,pick,2026-05-28 10:12:37
Spatial/select_poker_spatial/example5,True,completed,1955,C1_qwen_guided_condition_failure,True,,,pick,2026-05-28 10:12:40
Spatial/select_poker_spatial/example6,True,completed,1956,C1_qwen_guided_condition_failure,True,,,pick,2026-05-28 10:12:43
Spatial/select_poker_spatial/example7,True,completed,1957,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:12:45
Spatial/select_poker_spatial/example8,True,completed,1958,C1_qwen_guided_condition_failure,True,,,pick,2026-05-28 10:12:46
Spatial/select_poker_spatial/example10,True,completed,1960,C1_qwen_guided_condition_failure,True,,,pick,2026-05-28 10:12:48
Spatial/select_poker_spatial/example11,True,completed,1961,C1_qwen_guided_condition_failure,True,,,pick,2026-05-28 10:12:50
Spatial/select_poker_spatial/example12,True,completed,1962,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:12:51
Spatial/select_poker_spatial/example13,False,completed,1963,C1_qwen_guided_condition_failure,True,,step0:unmapped_component:3_of_spades,pick>place,2026-05-28 10:12:53
Spatial/select_poker_spatial/example14,True,completed,1964,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:12:55
Spatial/select_poker_spatial/example18,False,completed,1968,C1_qwen_guided_condition_failure,True,,step0:unmapped_component:3_of_spades,pick>place,2026-05-28 10:12:57
Spatial/select_poker_spatial/example19,True,completed,1969,C1_qwen_guided_condition_failure,True,,,pick,2026-05-28 10:12:59
Spatial/select_poker_spatial/example20,True,completed,1970,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:13:02
Spatial/select_poker_spatial/example23,True,completed,1973,C1_qwen_guided_condition_failure,True,,,pick,2026-05-28 10:13:04
Spatial/select_poker_spatial/example24,True,completed,1974,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:13:07
Spatial/select_poker_spatial/example25,True,completed,1975,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:13:10
Spatial/select_poker_spatial/example26,True,completed,1976,C1_qwen_guided_condition_failure,True,,,pick,2026-05-28 10:13:12
Spatial/select_poker_spatial/example28,False,completed,1978,C1_qwen_guided_condition_failure,True,,step0:unmapped_component:3_of_diamonds,pick>place,2026-05-28 10:13:14
Spatial/select_poker_spatial/example29,True,completed,1979,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:13:16
Spatial/select_poker_spatial/example31,True,completed,1981,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:13:19
Spatial/select_poker_spatial/example32,False,completed,1982,C1_qwen_guided_condition_failure,True,,step0:unmapped_component:7_of_hearts,pick>place,2026-05-28 10:13:20
Spatial/select_poker_spatial/example33,True,completed,1983,C1_qwen_guided_condition_failure,True,,,pick,2026-05-28 10:13:22
Spatial/select_poker_spatial/example35,True,completed,1985,C1_qwen_guided_condition_failure,True,,,pick,2026-05-28 10:13:24
Spatial/select_poker_spatial/example36,True,completed,1986,C1_qwen_guided_condition_failure,True,,,pick,2026-05-28 10:13:26
Spatial/select_poker_spatial/example38,True,completed,1988,C1_qwen_guided_condition_failure,True,,,pick,2026-05-28 10:13:28
Spatial/select_poker_spatial/example39,True,completed,1989,C1_qwen_guided_condition_failure,True,,,pick,2026-05-28 10:13:29
Spatial/select_poker_spatial/example40,True,completed,1990,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:13:31
Spatial/select_poker_spatial/example41,True,completed,1991,C1_qwen_guided_condition_failure,True,,,pick,2026-05-28 10:13:33
Spatial/select_poker_spatial/example42,True,completed,1992,C1_qwen_guided_condition_failure,True,,,pick,2026-05-28 10:13:34
Spatial/select_poker_spatial/example43,True,completed,1993,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:13:36
Spatial/select_poker_spatial/example47,True,completed,1997,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:13:38
Spatial/select_poker_spatial/example48,True,completed,1998,C1_qwen_guided_condition_failure,True,,,pick,2026-05-28 10:13:40
Spatial/select_poker_spatial/example49,True,completed,1999,C1_qwen_guided_condition_failure,True,,,pick,2026-05-28 10:13:41
Spatial/select_poker_spatial/example50,True,completed,2000,C1_qwen_guided_condition_failure,True,,,pick,2026-05-28 10:13:43
Spatial/select_poker_spatial/example52,False,completed,2002,C1_qwen_guided_condition_failure,True,,step0:unmapped_component:3_of_spades,pick>place,2026-05-28 10:13:45
Spatial/select_poker_spatial/example56,True,completed,2006,C1_qwen_guided_condition_failure,True,,,pick,2026-05-28 10:13:47
Spatial/select_poker_spatial/example57,False,completed,2007,C1_qwen_guided_condition_failure,True,,step0:unmapped_component:3_of_hearts,pick>place,2026-05-28 10:13:49
Spatial/select_poker_spatial/example58,True,completed,2008,C1_qwen_guided_condition_failure,True,,,pick,2026-05-28 10:13:51
Spatial/select_poker_spatial/example61,False,completed,2011,C1_qwen_guided_condition_failure,True,,step0:unmapped_component:card_0,pick,2026-05-28 10:13:53
Spatial/select_poker_spatial/example63,True,completed,2012,C1_qwen_guided_condition_failure,True,,,pick,2026-05-28 10:13:55
Spatial/select_poker_spatial/example65,True,completed,2014,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:13:57
Spatial/select_poker_spatial/example64,False,completed,2015,C1_qwen_guided_condition_failure,True,,step0:unmapped_component:card0,pick,2026-05-28 10:13:59
Spatial/select_poker_spatial/example66,False,completed,2016,C1_qwen_guided_condition_failure,True,,step0:unmapped_component:ace_of_spades,pick>place,2026-05-28 10:14:01
Spatial/select_poker_spatial/example67,True,completed,2017,C2_qwen_conversion_failure,True,,,pick,2026-05-28 10:14:03
Spatial/select_poker_spatial/example68,True,completed,2018,C1_qwen_guided_condition_failure,True,,,pick,2026-05-28 10:14:05
Spatial/select_poker_spatial/example69,False,completed,2019,C1_qwen_guided_condition_failure,True,,step0:unmapped_component:8_of_hearts,pick>place,2026-05-28 10:14:07
Spatial/select_poker_spatial/example70,True,completed,2020,C1_qwen_guided_condition_failure,True,,,pick,2026-05-28 10:14:08
Spatial/select_poker_spatial/example71,True,completed,2021,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:14:10
Spatial/select_poker_spatial/example72,True,completed,2023,C1_qwen_guided_condition_failure,True,,,pick,2026-05-28 10:14:12
Spatial/select_poker_spatial/example74,True,completed,2024,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:14:14
Spatial/select_poker_spatial/example75,False,completed,2025,C1_qwen_guided_condition_failure,True,,step0:unmapped_component:3_of_hearts,pick>place,2026-05-28 10:14:15
Spatial/select_poker_spatial/example76,False,completed,2026,C1_qwen_guided_condition_failure,True,,step0:unmapped_component:7_of_diamonds,pick>place,2026-05-28 10:14:17
Spatial/select_poker_spatial/example77,True,completed,2027,C2_qwen_conversion_failure,True,,,pick,2026-05-28 10:14:19
Spatial/select_poker_spatial/example78,True,completed,2028,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:14:21
Spatial/select_poker_spatial/example79,True,completed,2029,C1_qwen_guided_condition_failure,True,,,pick,2026-05-28 10:14:23
Spatial/select_poker_spatial/example80,True,completed,2030,C1_qwen_guided_condition_failure,True,,,pick,2026-05-28 10:14:25
Spatial/select_poker_spatial/example81,False,completed,2031,C1_qwen_guided_condition_failure,True,,step0:unmapped_component:7_of_clubs,pick>place,2026-05-28 10:14:27
Spatial/select_poker_spatial/example82,True,completed,2032,C1_qwen_guided_condition_failure,True,,,pick,2026-05-28 10:14:29
Spatial/select_poker_spatial/example83,False,completed,2033,C1_qwen_guided_condition_failure,True,,step0:unmapped_component:3_of_hearts,pick>place,2026-05-28 10:14:31
Spatial/select_poker_spatial/example87,False,completed,2037,C1_qwen_guided_condition_failure,True,,step0:unmapped_component:3_of_diamonds,pick>place,2026-05-28 10:14:33
Spatial/select_poker_spatial/example88,True,completed,2038,C1_qwen_guided_condition_failure,True,,,pick,2026-05-28 10:14:35
Spatial/select_poker_spatial/example89,True,completed,2039,C1_qwen_guided_condition_failure,True,,,pick,2026-05-28 10:14:38
Spatial/select_poker_spatial/example91,True,completed,2041,C1_qwen_guided_condition_failure,True,,,pick,2026-05-28 10:14:41
Spatial/select_poker_spatial/example92,True,completed,2042,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:14:44
Spatial/select_poker_spatial/example93,True,completed,2043,C1_qwen_guided_condition_failure,True,,,pick,2026-05-28 10:14:46
Spatial/select_poker_spatial/example94,True,completed,2044,C1_qwen_guided_condition_failure,True,,,pick,2026-05-28 10:14:49
Spatial/select_poker_spatial/example96,True,completed,2046,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:14:51
Spatial/select_poker_spatial/example97,True,completed,2047,C1_qwen_guided_condition_failure,True,,,pick,2026-05-28 10:14:53
Spatial/select_poker_spatial/example98,True,completed,2048,C1_qwen_guided_condition_failure,True,,,pick,2026-05-28 10:14:55
Spatial/select_toy_spatial/example0,True,completed,2050,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:14:58
Spatial/select_toy_spatial/example2,True,completed,2051,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:15:01
Spatial/select_toy_spatial/example3,False,completed,2052,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:farthest_giftbox_on_right,pick>place,2026-05-28 10:15:03
Spatial/select_toy_spatial/example4,False,completed,2053,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:farthest_giftbox_on_left,pick>place,2026-05-28 10:15:06
Spatial/select_toy_spatial/example5,False,completed,2054,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:nearest_giftbox_on_right,pick>place,2026-05-28 10:15:08
Spatial/select_toy_spatial/example6,False,completed,2055,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:giftbox_0,pick>place,2026-05-28 10:15:10
Spatial/select_toy_spatial/example7,False,completed,2056,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:farthest_giftbox_on_right,pick>place,2026-05-28 10:15:12
Spatial/select_toy_spatial/example8,True,completed,2057,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:15:14
Spatial/select_toy_spatial/example9,False,completed,2058,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:farthest_giftbox_on_right,pick>place,2026-05-28 10:15:16
Spatial/select_toy_spatial/example10,True,completed,2059,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:15:18
Spatial/select_toy_spatial/example11,False,completed,2060,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:farthest giftbox on the left,pick>place,2026-05-28 10:15:20
Spatial/select_toy_spatial/example12,False,completed,2061,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:farthest_giftbox_on_right,pick>place,2026-05-28 10:15:22
Spatial/select_toy_spatial/example13,False,completed,2062,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:farthest_giftbox_on_left,pick>place,2026-05-28 10:15:25
Spatial/select_toy_spatial/example14,False,completed,2063,C1_qwen_guided_condition_failure,True,,step0:unmapped_component:yoda;step1:unmapped_component:giftbox_0,pick>place,2026-05-28 10:15:27
Spatial/select_toy_spatial/example15,False,completed,2064,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:farthest_giftbox_on_right,pick>place,2026-05-28 10:15:29
Spatial/select_toy_spatial/example16,False,completed,2065,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:giftbox_1,pick>place,2026-05-28 10:15:32
Spatial/select_toy_spatial/example19,False,completed,2067,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:nearest_giftbox_on_right,pick>place,2026-05-28 10:15:34
Spatial/select_toy_spatial/example20,False,completed,2068,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:nearest giftbox on the right,pick>place,2026-05-28 10:15:37
Spatial/select_toy_spatial/example22,False,completed,2069,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:nearest_giftbox_on_left,pick>place,2026-05-28 10:15:39
Spatial/select_toy_spatial/example23,False,completed,2070,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:farthest_giftbox_on_right,pick>place,2026-05-28 10:15:42
Spatial/select_toy_spatial/example25,True,completed,2072,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:15:44
Spatial/select_toy_spatial/example29,False,completed,2074,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:farthest_giftbox_on_the_right,pick>place,2026-05-28 10:15:47
Spatial/select_toy_spatial/example30,False,completed,2075,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:farthest_giftbox_on_the_left,pick>place,2026-05-28 10:15:49
Spatial/select_toy_spatial/example31,True,completed,2076,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:15:51
Spatial/select_toy_spatial/example32,False,completed,2077,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:farthest_giftbox_on_right,pick>place,2026-05-28 10:15:54
Spatial/select_toy_spatial/example33,False,completed,2078,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:farthest giftbox on the left,pick>place,2026-05-28 10:15:56
Spatial/select_toy_spatial/example34,False,completed,2079,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:giftbox_0,pick>place,2026-05-28 10:15:58
Spatial/select_toy_spatial/example35,False,completed,2080,C1_qwen_guided_condition_failure,True,,"step1:ambiguous_component:giftbox=>['target_giftbox_seen', 'another_giftbox_seen']",pick>place,2026-05-28 10:16:01
Spatial/select_toy_spatial/example36,False,completed,2081,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:giftbox_0,pick>place,2026-05-28 10:16:04
Spatial/select_toy_spatial/example37,False,completed,2082,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:nearest_giftbox_on_right,pick>place,2026-05-28 10:16:07
Spatial/select_toy_spatial/example38,False,completed,2083,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:giftbox_3,pick>place,2026-05-28 10:16:09
Spatial/select_toy_spatial/example40,False,completed,2084,C1_qwen_guided_condition_failure,True,,"step1:ambiguous_component:giftbox=>['target_giftbox_seen', 'another_giftbox_seen']",pick>place,2026-05-28 10:16:12
Spatial/select_toy_spatial/example42,False,completed,2085,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:farthest giftbox on the right,pick>place,2026-05-28 10:16:15
Spatial/select_toy_spatial/example43,True,completed,2086,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:16:18
Spatial/select_toy_spatial/example44,False,completed,2087,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:nearest_giftbox_on_left,pick>place,2026-05-28 10:16:20
Spatial/select_toy_spatial/example45,False,completed,2088,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:nearest_giftbox_on_right,pick>place,2026-05-28 10:16:23
Spatial/select_toy_spatial/example47,True,completed,2089,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:16:25
Spatial/select_toy_spatial/example48,False,completed,2090,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:farthest_giftbox_on_right,pick>place,2026-05-28 10:16:27
Spatial/select_toy_spatial/example50,False,completed,2092,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:giftbox_3,pick>place,2026-05-28 10:16:29
Spatial/select_toy_spatial/example51,False,completed,2093,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:nearest_giftbox_on_left,pick>place,2026-05-28 10:16:31
Spatial/select_toy_spatial/example52,False,completed,2094,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:farthest giftbox on the right,pick>place,2026-05-28 10:16:33
Spatial/select_toy_spatial/example53,True,completed,2095,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:16:34
Spatial/select_toy_spatial/example46,False,completed,2096,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:farthest_giftbox_on_left,pick>place,2026-05-28 10:16:36
Spatial/select_toy_spatial/example56,False,completed,2097,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:farthest_giftbox_on_right,pick>place,2026-05-28 10:16:38
Spatial/select_toy_spatial/example55,False,completed,2098,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:farthest_giftbox_on_right,pick>place,2026-05-28 10:16:40
Spatial/select_toy_spatial/example58,False,completed,2100,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:farthest_giftbox_on_left,pick>place,2026-05-28 10:16:42
Spatial/select_toy_spatial/example59,False,completed,2101,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:giftbox_3,pick>place,2026-05-28 10:16:44
Spatial/select_toy_spatial/example61,True,completed,2102,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:16:46
Spatial/select_toy_spatial/example62,False,completed,2103,C3_entity_mapping_failure,True,,"step1:ambiguous_component:giftbox=>['target_giftbox_seen', 'another_giftbox_seen']",pick>place,2026-05-28 10:16:49
Spatial/select_toy_spatial/example63,False,completed,2104,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:nearest_giftbox_on_left,pick>place,2026-05-28 10:16:51
Spatial/select_toy_spatial/example64,False,completed,2105,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:farthest_giftbox_on_right,pick>place,2026-05-28 10:16:53
Spatial/select_toy_spatial/example70,True,completed,2108,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:16:56
Spatial/select_toy_spatial/example71,True,completed,2109,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:16:58
Spatial/select_toy_spatial/example72,False,completed,2110,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:farthest_giftbox_on_right,pick>place,2026-05-28 10:17:00
Spatial/select_toy_spatial/example73,True,completed,2111,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:17:03
Spatial/select_toy_spatial/example75,False,completed,2113,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:farthest_giftbox_on_right,pick>place,2026-05-28 10:17:05
Spatial/select_toy_spatial/example76,True,completed,2114,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:17:07
Spatial/select_toy_spatial/example79,True,completed,2116,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:17:10
Spatial/select_toy_spatial/example78,False,completed,2117,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:nearest_giftbox_on_right,pick>place,2026-05-28 10:17:12
Spatial/select_toy_spatial/example80,False,completed,2118,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:farthest_giftbox_on_right,pick>place,2026-05-28 10:17:14
Spatial/select_toy_spatial/example81,False,completed,2119,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:farthest_giftbox_on_right,pick>place,2026-05-28 10:17:16
Spatial/select_toy_spatial/example82,False,completed,2120,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:farthest_giftbox_on_right,pick>place,2026-05-28 10:17:17
Spatial/select_toy_spatial/example84,False,completed,2122,C1_qwen_guided_condition_failure,True,,"step1:ambiguous_component:giftbox=>['target_giftbox_seen', 'another_giftbox_seen']",pick>place,2026-05-28 10:17:19
Spatial/select_toy_spatial/example85,False,completed,2123,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:farthest_giftbox_on_the_left,pick>place,2026-05-28 10:17:21
Spatial/select_toy_spatial/example86,False,completed,2124,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:nearest_giftbox_on_right,pick>place,2026-05-28 10:17:23
Spatial/select_toy_spatial/example87,False,completed,2125,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:farthest_giftbox_on_right,pick>place,2026-05-28 10:17:25
Spatial/select_toy_spatial/example90,True,completed,2126,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:17:27
Spatial/select_toy_spatial/example92,True,completed,2128,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:17:30
Spatial/select_toy_spatial/example93,True,completed,2129,C1_qwen_guided_condition_failure,True,,,pick>place,2026-05-28 10:17:32
Spatial/select_toy_spatial/example94,False,completed,2130,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:farthest_giftbox_on_right,pick>place,2026-05-28 10:17:35
Spatial/select_toy_spatial/example98,False,completed,2132,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:farthest_giftbox_on_the_left,pick>place,2026-05-28 10:17:37
Spatial/select_toy_spatial/example99,False,completed,2133,C1_qwen_guided_condition_failure,True,,step1:unmapped_component:nearest_giftbox_on_right,pick>place,2026-05-28 10:17:39
